sedametro,sedametroname,avg_test_all,avg_test_ecd,avg_test_nec,metro_or_micro,perurban,perell,perspeced,pernam,perasn,perhsp,perblk,perwht,perecd,totenrl,perbaplus,perunemp,perpoverty
48700,"Williamsport, PA",0.267961044,-0.050121053,0.527174152,Metro,25.860674,0.24312827,15.964211,0.2419062,0.89619011,2.2169204,7.6766024,88.968376,44.528965,7279.5,20.608196,6.4373331,14.006336
48780,"Williston, ND",-0.100107389,-0.262194378,-0.019706008,Micro,0,1.9759886,14.093735,7.5329862,0.63033819,5.1962676,2.6854668,83.954941,31.555096,1999.2,21.605679,1.8753091,8.732338
48820,"Willmar, MN",0.058433903,-0.357046699,0.451157003,Micro,0,10.009968,13.476673,0.3919737,0.94132221,24.953352,7.9548573,65.758499,50.070263,2704.9,22.428743,3.8208086,10.17276
48864,"Wilmington, DE-MD-NJ",-0.034927321,-0.423934858,0.298685922,Metro,10.155899,4.9621711,14.340575,0.25077143,3.8972855,13.917992,30.172344,51.761604,45.518463,46111.7,30.871365,6.5362802,10.435915
48900,"Wilmington, NC",0.181290202,-0.241508437,0.562032147,Metro,38.126247,3.9607964,12.079504,0.41213664,1.3250943,11.000922,21.81753,65.444321,47.503998,15977.75,32.378559,6.9838786,15.443756
48940,"Wilmington, OH",0.142629111,-0.143922116,0.388265499,Micro,0,0.41062501,13.600072,0.071169496,0.54021084,2.5313005,1.8328894,95.024429,46.626671,3752.5,16.692074,7.5819588,13.054843
48980,"Wilson, NC",-0.082253489,-0.311660352,0.338659421,Micro,0,6.4278817,9.1009665,0.1791618,1.2038939,17.857178,48.080837,32.678928,62.750168,6341.2,18.359398,8.8193417,20.781969
49020,"Winchester, VA-WV",-0.082776889,-0.377461667,0.189349292,Metro,27.042788,6.4453387,13.430985,0.33168352,1.3894433,15.105603,6.0846124,77.088654,44.642944,9479,23.874243,4.5983896,10.969576
49080,"Winnemucca, NV",-0.251781604,-0.514797293,-0.053285577,Micro,0,11.444757,14.233277,4.288938,0.74058998,35.872646,0.4578096,58.640015,42.473526,1568.6,17.04578,7.3433175,13.853891
49100,"Winona, MN",0.175834683,-0.213147701,0.40412655,Micro,0,2.6427486,15.635176,0.42181611,3.0232067,5.1987162,3.6361706,87.720093,37.650444,2381.6,27.810305,5.1670423,15.288639
49180,"Winston-Salem, NC",0.026549252,-0.333266566,0.43733741,Metro,34.610798,8.7671499,12.949191,0.26864499,1.8293079,19.003494,20.992947,57.905609,52.955509,46146.2,26.307842,7.0060253,15.180418
49220,"Wisconsin Rapids-Marshfield, WI",0.183406781,-0.137931234,0.406835953,Micro,0,1.7851468,12.808134,1.1745926,3.1594865,4.3635221,1.5091842,89.793221,41.003468,5087.2,20.929955,6.1289787,12.396336
49260,"Woodward, OK",-0.169553672,-0.375644847,0.064878406,Micro,0,6.3067408,11.8963,4.4591007,0.60914212,17.770809,1.0276182,76.133331,53.288288,1601.8,18.224808,5.0829144,11.671073
49300,"Wooster, OH",0.316173845,0.009157675,0.535057214,Micro,0,1.520647,13.925961,0.15040018,0.84890711,2.3213718,1.6934298,94.985893,42.15197,7255.2,20.419413,5.0815206,11.192034
49340,"Worcester, MA-CT",0.257474942,-0.213498291,0.524613122,Metro,17.905216,5.9415078,16.688013,0.29387462,5.0021248,16.696846,4.7492728,73.257881,35.533119,64301.3,33.347778,6.2229033,9.8586674
49380,"Worthington, MN",-0.103708073,-0.337178557,0.298095205,Micro,0,13.848183,14.619,0.39551407,8.4845495,39.709831,4.6472201,46.762882,63.320137,1670.9,16.079037,5.0830679,16.522055
49420,"Yakima, WA",-0.322594066,-0.469786241,0.208454081,Metro,33.172283,24.645493,11.979455,4.7090006,0.69682086,66.974365,0.64270037,26.977116,76.867409,23983.9,15.868352,8.4911299,19.489021
49460,"Yankton, SD",0.113260263,-0.217819028,0.329517811,Micro,0,1.477056,15.512053,4.5349369,0.74261612,5.3670058,1.6212163,87.734222,45.35582,1308.2,26.820745,3.8829017,11.875184
49620,"York-Hanover, PA",0.195275979,-0.24313954,0.46822889,Metro,12.397375,3.5036697,16.079689,0.19672306,1.7102954,9.9243135,9.3016653,78.866997,38.65126,29666.1,22.622288,5.4478493,9.1914806
49660,"Youngstown-Warren-Boardman, OH-PA",0.107585311,-0.235384087,0.466966284,Metro,23.141001,0.88693464,15.353415,0.14896315,0.77471036,3.6373849,15.278737,80.16021,52.313377,35399,19.834837,7.5966029,15.858038
49700,"Yuba City, CA",-0.318672779,-0.487440178,0.014699678,Metro,33.804848,16.264956,11.001195,1.8654455,12.039841,38.329285,2.7143731,45.051056,67.970085,15563.7,16.813829,10.461529,15.815696
49740,"Yuma, AZ",-0.334270858,-0.425349615,-0.078778563,Metro,55.69725,18.380573,10.374396,1.210945,0.86991328,81.141457,1.6169451,15.160735,73.700203,17336.5,13.867985,10.17065,19.947737
49780,"Zanesville, OH",0.07842763,-0.190837936,0.419511023,Micro,0,0.078447707,16.861645,0.13379875,0.53485453,0.98211402,4.349093,94.000137,56.538654,6743,14.736281,8.6832027,16.074831
49820,"Zapata, TX",-0.406026558,-0.486238797,-0.097158986,Micro,0,26.273056,7.3261132,0,0.078415856,98.769966,0.0066313,1.1449825,78.206879,1538.6,13.553415,8.3048239,29.408651
